Time,MOS,BW,RTT,JIT,DJB,SNR
53,1.919709,27.976,127,245,222,16
54,1.919709,30.864,127,245,222,16
55,2.163064,35.064,189,237,222,8
56,2.163064,28.008,189,237,222,8
57,2.163064,25.88,189,237,222,8
58,2.163064,25.6,189,237,222,8
59,2.315125,40.72,140,178,202,25
60,2.315125,35.232,140,178,202,25
61,2.315125,28.312,140,178,202,25
62,2.315125,32.24,140,178,202,25
63,2.470336,34.776,140,239,214,19
64,2.470336,35.64,140,239,214,19
65,2.470336,26.128,140,239,214,19
66,2.470336,33.488,140,239,214,19
67,2.470336,33.52,140,239,214,19
68,2.627563,28.272,130,160,194,21
69,2.627563,27.512,130,160,194,21
70,2.627563,35.296,130,160,194,21
71,2.627563,42.872,130,160,194,21
72,2.732941,37.464,130,140,194,20
73,2.732941,32.904,130,140,194,20
74,2.732941,23.368,130,140,194,20
75,2.732941,28.16,130,140,194,20
76,2.732941,25.088,130,140,194,20
77,2.732941,30.72,130,140,194,20
78,2.732941,35.392,130,140,194,20
79,2.732941,43.448,130,140,194,20
80,2.943529,38.736,138,136,154,27
81,2.943529,28.728,138,136,154,27
82,2.943529,25.576,138,136,154,27
83,2.943529,34.512,138,136,154,27
84,2.943529,28.608,138,136,154,27
85,2.943529,43.032,138,136,154,27
86,2.943529,41.704,138,136,154,27
87,3.1,34.92,131,118,134,6
88,3.1,27.8,131,118,134,6
89,3.1,26.16,131,118,134,6
90,3.1,33.6,131,118,134,6
91,3.1,28.16,131,118,134,6
92,3.1,34.12,131,118,134,6
93,3.1,42.928,131,118,134,6
94,3.202984,40.08,131,133,94,14
95,3.202984,27.96,131,133,94,14
96,3.202984,25.288,131,133,94,14
97,3.202984,26.112,131,133,94,14
98,3.202984,33.56,131,133,94,14
99,3.253951,31.888,129,137,74,21
100,3.253951,28.192,129,137,74,21
101,3.253951,39.088,129,137,74,21
102,3.253951,43.32,129,137,74,21
103,3.304512,40.728,129,115,54,34
104,3.304512,24.032,129,115,54,34
105,3.304512,35.4,129,115,54,34
106,3.304512,39.968,129,115,54,34
107,3.304512,29.672,129,115,54,34
108,3.404248,36.392,127,138,61,27
109,3.404248,44.816,127,138,61,27
110,3.404248,46.496,127,138,61,27
111,3.404248,46.064,127,138,61,27
112,3.404248,41.68,127,138,61,27
113,3.404248,36.72,127,138,61,27
114,3.453339,40.304,139,141,90,13
115,3.453339,44.152,139,141,90,13
116,3.453339,36.632,139,141,90,13
117,3.453339,37.248,139,141,90,13
118,3.501856,38.784,139,127,70,20
119,3.501856,36.816,139,127,70,20
120,3.501856,25.368,139,127,70,20
121,3.501856,26.112,139,127,70,20
122,3.501856,25.088,139,127,70,20
123,3.549757,26.112,129,110,70,23
124,3.549757,25.088,129,110,70,23
125,3.549757,31.536,129,110,70,23
126,3.549757,25.288,129,110,70,23
127,3.549757,26.112,140,138,70,13
128,3.549757,25.088,140,138,70,13
129,3.549757,25.6,140,138,70,13
130,3.549757,23.552,140,138,70,13
131,3.549757,27.648,140,138,70,13
132,3.549757,29.888,140,138,70,13
133,3.549757,33.664,140,138,70,13
134,3.549757,25.6,140,138,70,13
135,3.549757,25.6,140,138,70,13
136,3.597,26.112,150,210,169,13
137,3.597,27.728,150,210,169,13
138,3.597,26.624,150,144,169,16
139,3.597,25.088,150,144,169,16
140,3.597,25.6,150,144,169,16
141,3.597,25.6,150,144,169,16
142,3.597,23.04,150,144,169,16
143,3.597,28.16,130,162,149,14
144,3.597,25.6,130,162,149,14
145,3.597,25.6,130,162,149,14
146,3.597,34.208,130,162,149,14
147,3.597,41.936,130,162,149,14
148,3.597,27.328,130,162,149,14
149,3.643543,26.232,151,146,129,15
150,3.643543,20.784,151,146,129,15
151,3.643543,51.304,151,146,129,15
152,3.643543,33.88,151,146,129,15
153,3.643543,41.848,151,146,129,15
154,3.643543,31.024,151,146,129,15
155,3.643543,27.64,151,146,129,15
156,3.689344,21.144,151,137,109,17
157,3.689344,27.832,151,137,109,17
158,3.689344,19.968,151,137,109,17
159,3.689344,28.16,151,137,109,17
160,3.689344,28.16,151,137,109,17
161,3.689344,27.136,141,129,89,17
162,3.689344,30.72,141,129,89,17
163,3.689344,26.112,141,129,89,17
164,3.689344,24.576,141,129,89,17
165,3.689344,25.088,141,129,89,17
166,3.734361,25.088,368,158,89,10
167,3.734361,26.112,368,158,89,10
168,3.734361,21.504,368,158,89,10
169,3.734361,38.696,368,158,89,10
170,3.734361,26.488,368,158,89,10
171,3.734361,29.976,368,158,89,10
172,3.734361,24.552,368,158,89,10
173,3.734361,42.68,269,184,85,19
174,3.734361,25.024,269,184,85,19
175,3.734361,23.36,269,184,85,19
176,3.734361,27.328,269,184,85,19
177,3.734361,26.536,269,184,85,19
178,3.734361,52.512,269,184,85,19
179,3.734361,24.272,269,184,85,19
180,3.734361,48.248,140,235,133,28
181,3.734361,42.96,140,235,133,28
182,3.734361,35.696,140,235,133,28
183,3.734361,29.768,140,235,133,28
184,3.734361,25.6,140,235,133,28
185,3.734361,39.664,140,235,133,28
186,3.734361,31.04,140,235,133,28
187,3.734361,32.448,140,235,133,28
188,3.689344,22.896,219,273,229,12
189,3.689344,24.88,219,273,229,12
190,3.689344,53.048,219,273,229,12
191,3.689344,29.944,219,273,229,12
192,3.689344,29.224,219,273,229,12
193,3.689344,26.152,219,153,209,19
194,3.689344,25.088,219,153,209,19
195,3.689344,26.112,219,153,209,19
196,3.689344,24.064,219,153,209,19
197,3.689344,26.624,219,153,209,19
198,3.689344,24.576,219,153,209,19
199,3.689344,27.136,219,153,209,19
200,3.689344,25.088,219,153,209,19
201,3.734361,26.112,150,175,189,17
202,3.734361,25.088,150,175,189,17
203,3.734361,29.936,150,175,189,17
204,3.734361,26.736,150,175,189,17
205,3.734361,26.424,150,175,189,17
206,3.734361,34.88,150,144,169,35
207,3.734361,47.408,150,144,169,35
208,3.734361,39.392,150,144,169,35
209,3.734361,35.4,150,144,169,35
210,3.734361,35.448,150,144,169,35
211,3.778552,27.88,148,168,149,16
212,3.778552,25.64,148,168,149,16
213,3.778552,25.088,148,168,149,16
214,3.778552,26.112,148,168,149,16
215,3.778552,24.576,159,167,129,15
216,3.778552,23.552,159,167,129,15
217,3.778552,48.696,159,167,129,15
218,3.778552,19.824,159,167,129,15
219,3.778552,8.624,159,167,129,15
220,3.778552,9.832,159,167,129,15
221,3.778552,69.48,159,167,129,15
222,3.778552,22.528,228,154,109,13
223,3.778552,8.704,228,154,109,13
224,3.778552,46.176,228,154,109,13
225,3.778552,17.544,228,154,109,13
226,3.778552,18.072,228,154,109,13
227,3.778552,12.696,228,154,109,13
228,3.821875,57.824,178,167,168,13
229,3.821875,25.6,178,167,168,13
230,3.821875,26.112,178,167,168,13
231,3.778552,25.088,1301,169,148,15
232,3.778552,25.088,1301,169,148,15
233,3.778552,30.968,1301,169,148,15
234,3.778552,31.112,1301,169,148,15
235,3.778552,40.176,1301,169,148,15
236,3.734361,42.584,1301,155,168,21
237,3.734361,43.824,1301,155,168,21
238,3.734361,27.808,1301,155,168,21
239,3.734361,31.832,129,139,148,23
240,3.734361,25.68,129,139,148,23
241,3.734361,25.6,129,139,148,23
242,3.734361,25.04,129,139,148,23
243,3.734361,35.28,129,139,148,23
244,3.734361,39.584,129,139,148,23
245,3.734361,25.568,129,139,148,23
246,3.734361,26.928,129,139,148,23
247,3.778552,28.944,180,141,250,33
248,3.778552,25.64,180,141,250,33
249,3.778552,26.736,180,141,250,33
250,3.778552,27.144,180,141,250,33
251,3.778552,35.28,180,141,250,33
252,3.778552,40.752,180,141,250,33
253,3.778552,41.528,180,130,250,32
254,3.778552,39.992,180,130,250,32
255,3.778552,30.928,180,130,250,32
256,3.778552,39.248,180,130,250,32
257,3.778552,35.936,180,130,250,32
258,3.778552,28.504,151,131,230,16
259,3.778552,26.472,151,131,230,16
260,3.778552,33.248,151,131,230,16
261,3.778552,35.384,151,131,230,16
262,3.778552,24.64,151,131,230,16
263,3.778552,35.256,151,131,230,16
264,3.778552,38.496,151,131,230,16
265,3.778552,28.008,151,131,230,16
266,3.778552,37.96,189,181,190,40
267,3.778552,36.712,189,181,190,40
268,3.778552,39.224,189,181,190,40
269,3.778552,34.32,189,181,190,40
270,3.778552,23.128,189,181,190,40
271,3.821875,39.704,139,123,170,34
272,3.821875,40.456,139,123,170,34
273,3.821875,39.048,139,123,170,34
274,3.821875,30.368,139,123,170,34
275,3.821875,28.784,139,123,170,34
276,3.821875,28.008,139,123,170,34
277,3.821875,33.008,139,123,170,34
278,3.821875,36.024,139,126,150,11
279,3.821875,35.848,139,126,150,11
280,3.821875,37.528,139,126,150,11
281,3.821875,31.752,139,126,150,11
282,3.821875,24.392,139,126,150,11
283,3.821875,26.096,139,187,130,39
284,3.821875,22.528,139,187,130,39
285,3.821875,22.144,139,187,130,39
286,3.821875,22.528,139,187,130,39
287,3.821875,34.52,139,187,130,39
288,3.821875,36.256,139,187,130,39
289,3.821875,27.568,139,187,130,39
290,3.821875,24.568,139,187,130,39
291,3.821875,26.4,139,187,130,39
292,3.864288,39.184,189,124,110,30
293,3.864288,37.736,189,124,110,30
294,3.864288,36,189,124,110,30
295,3.864288,24.08,189,124,110,30
296,3.864288,29.104,189,124,110,30
297,3.864288,29.712,189,124,110,30
298,3.864288,31.264,189,124,110,30
299,3.864288,40.76,150,212,153,21
300,3.864288,40.384,150,212,153,21
301,3.864288,30.376,150,212,153,21
302,3.864288,41.136,150,212,153,21
303,3.864288,42.528,150,212,153,21
304,3.864288,42.744,230,163,142,32
305,3.864288,39.456,230,163,142,32
306,3.864288,36.456,230,163,142,32
307,3.864288,29.072,230,113,142,31
308,3.864288,36.016,230,113,142,31
309,3.864288,31.064,230,113,142,31
310,3.864288,23.04,230,113,142,31
311,3.864288,22.592,230,113,142,31
312,3.864288,36.84,230,113,142,31
313,3.864288,45.048,230,113,142,31
314,3.864288,41.504,230,113,142,31
315,3.864288,32.816,129,131,102,42
316,3.864288,22.592,129,131,102,42
317,3.864288,22.528,129,131,102,42
318,3.864288,25.304,129,131,102,42
319,3.864288,22.528,129,131,102,42
320,3.864288,28.456,129,131,102,42
321,3.905749,22.528,140,128,82,40
322,3.905749,26.856,140,128,82,40
323,3.905749,41.456,140,128,82,40
324,3.905749,34.072,140,128,82,40
325,3.905749,29.184,140,128,82,40
326,3.905749,22.528,140,128,82,40
327,3.905749,27.432,140,128,82,40
328,3.905749,32.16,129,134,101,34
329,3.905749,34.096,129,134,101,34
330,3.905749,38.12,129,134,101,34
331,3.905749,30.184,129,134,101,34
332,3.905749,37.616,129,134,101,34
333,3.905749,32.952,129,142,101,26
334,3.905749,30.16,129,142,101,26
335,3.905749,30.576,129,142,101,26
336,3.905749,33.656,129,142,101,26
337,3.905749,39.792,129,142,101,26
338,3.905749,40.128,129,142,101,26
339,3.905749,28.848,129,142,101,26
340,3.905749,30.056,140,132,61,30
341,3.905749,34.328,140,132,61,30
342,3.905749,27.392,140,132,61,30
343,3.905749,34.544,140,132,61,30
344,3.905749,38.36,140,132,61,30
345,3.905749,28.776,140,132,61,30
346,3.905749,30.032,140,132,61,30
347,3.905749,26.496,140,132,61,30
348,3.946216,25.6,129,197,91,27
349,3.946216,26.112,129,197,91,27
350,3.946216,29.648,129,197,91,27
351,3.946216,35.088,129,197,91,27
352,3.946216,37.8,129,197,91,27
353,3.946216,24.848,129,197,91,27
354,3.946216,38.24,129,197,91,27
355,3.946216,38.536,129,197,91,27
356,3.946216,32.632,129,197,91,27
357,3.946216,41.216,159,147,51,12
358,3.946216,42.616,159,147,51,12
359,3.946216,28.88,159,147,51,12
360,3.946216,40.68,159,147,51,12
361,3.946216,40.352,159,147,51,12
362,3.946216,25.256,159,147,51,12
363,3.946216,33,159,147,51,12
364,3.946216,37.968,182,138,61,12
365,3.946216,39.032,182,138,61,12
366,3.946216,40.864,182,138,61,12
367,3.946216,31.056,182,138,61,12
368,3.946216,38.4,182,138,61,12
369,3.946216,30.36,182,138,61,12
370,3.946216,27.704,182,164,120,12
371,3.946216,32.192,182,164,120,12
372,3.946216,40.728,182,164,120,12
373,3.946216,29.648,182,164,120,12
374,3.946216,24.784,182,164,120,12
375,3.946216,31.952,182,164,120,12
376,3.946216,24.784,182,164,120,12
377,3.985647,31.968,181,148,100,30
378,3.985647,31.624,181,148,100,30
379,3.985647,36.136,181,148,100,30
380,3.985647,36.688,181,165,110,29
381,3.985647,33.96,181,165,110,29
382,3.985647,37.424,181,165,110,29
383,3.985647,39.768,181,165,110,29
384,3.985647,35.016,181,165,110,29
385,3.985647,35.024,160,146,90,27
386,3.985647,24.968,160,146,90,27
387,3.985647,40.8,160,146,90,27
388,3.985647,35.336,160,146,90,27
389,3.985647,34.768,160,146,90,27
390,3.985647,27.408,160,146,90,27
391,3.985647,36.784,160,146,90,27
392,3.985647,27.144,160,146,90,27
393,3.985647,27.16,150,141,70,33
394,3.985647,29.2,150,141,70,33
395,3.985647,31.904,150,141,70,33
396,3.985647,30.832,150,141,70,33
397,3.985647,34.688,150,141,70,33
398,3.985647,36.056,150,141,70,33
399,3.985647,36.424,150,141,70,33
400,3.985647,36.6,180,148,50,31
401,3.985647,24.2,180,148,50,31
402,3.985647,26.992,180,148,50,31
403,3.985647,38.872,180,148,50,31
404,4.024,31.072,180,189,150,33
405,4.024,38.704,180,189,150,33
406,4.024,44.664,180,189,150,33
407,4.024,45.52,180,189,150,33
408,4.024,30.664,180,189,150,33
409,4.024,21.632,180,189,150,33
410,4.024,29.76,159,187,169,41
411,4.024,41.536,159,187,169,41
412,4.024,41.92,159,187,169,41
413,4.024,34.84,159,187,169,41
414,4.024,25.208,159,187,169,41
415,4.024,24.48,159,187,169,41
